,artists,track_name,totalstreams,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,follower
2677,BLACKPINK,HOWYOULIKETHAT,20990391,180956.0,0,0.813,0.787,11.0,-4.254,1.0,0.0777,0.0452,0.000107,0.0506,0.326,130.018,4.0,87,37438009
2678,BLACKPINK,KILLTHISLOVE,20604815,189052.0,0,0.738,0.861,2.0,-4.141,1.0,0.237,0.318,0.00182,0.325,0.58,131.98,4.0,87,37438009
2679,BLACKPINK,SHUTDOWN,17980146,175889.0,0,0.813,0.657,0.0,-6.447,1.0,0.0372,0.00269,0.0,0.183,0.651,110.053,3.0,87,37438009
2680,BLACKPINK,SHUTDOWN,17980146,175889.0,0,0.813,0.657,0.0,-6.447,1.0,0.0372,0.00269,0.0,0.183,0.651,110.053,3.0,87,37438009
2681,BLACKPINK,SHUTDOWN,17980146,175889.0,0,0.813,0.657,0.0,-6.447,1.0,0.0372,0.00269,0.0,0.183,0.651,110.053,3.0,87,37438009
2682,BLACKPINK,LOVESICKGIRLS,6821378,192765.0,0,0.658,0.732,6.0,-4.762,1.0,0.0654,0.00513,0.0,0.13,0.409,127.995,4.0,87,37438009
2683,BLACKPINK,TYPAGIRL,2606708,179172.0,0,0.918,0.585,7.0,-7.781,1.0,0.0889,0.0627,0.0,0.624,0.519,131.966,4.0,87,37438009
2684,BLACKPINK,TYPAGIRL,2606708,179172.0,0,0.917,0.596,7.0,-7.378,1.0,0.0914,0.0555,0.0,0.667,0.511,131.96,4.0,87,37438009
2685,BLACKPINK,TYPAGIRL,2606708,179172.0,0,0.918,0.585,7.0,-7.781,1.0,0.0889,0.0627,0.0,0.624,0.519,131.966,4.0,87,37438009
2686,BLACKPINK,PRETTYSAVAGE,2460506,199122.0,0,0.699,0.588,9.0,-6.533,0.0,0.0402,0.00807,0.000131,0.107,0.35,151.971,4.0,87,37438009
2687,BLACKPINK,CRAZYOVERYOU,1690538,161945.0,0,0.805,0.66,4.0,-5.342,1.0,0.0582,0.0367,6.4e-05,0.215,0.617,114.954,4.0,87,37438009
2688,BLACKPINK,HARDTOLOVE,1659690,162569.0,0,0.647,0.723,5.0,-6.214,1.0,0.0491,0.00503,0.0,0.176,0.443,105.001,4.0,87,37438009
2689,BLACKPINK,HARDTOLOVE,1659690,162569.0,0,0.647,0.723,5.0,-6.214,1.0,0.0491,0.00503,0.0,0.176,0.443,105.001,4.0,87,37438009
2690,BLACKPINK,LOVETOHATEME,1612877,169797.0,0,0.689,0.656,8.0,-4.532,1.0,0.143,0.0365,0.0,0.136,0.623,162.269,4.0,87,37438009
2691,BLACKPINK,YOUNEVERKNOW,1211237,229201.0,0,0.527,0.462,5.0,-5.504,1.0,0.0494,0.227,0.0,0.164,0.334,144.573,4.0,87,37438009
2692,BLACKPINK,YEAHYEAHYEAH,1054526,178923.0,0,0.732,0.555,1.0,-7.902,0.0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4.0,87,37438009
2693,BLACKPINK,YEAHYEAHYEAH,1054526,178923.0,0,0.732,0.555,1.0,-7.902,0.0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4.0,87,37438009
2694,BLACKPINK,THEHAPPIESTGIRL,983971,222025.0,0,0.439,0.352,0.0,-9.632,1.0,0.057,0.587,0.0,0.14,0.548,181.517,3.0,87,37438009
2695,BLACKPINK,THEHAPPIESTGIRL,983971,222025.0,0,0.439,0.352,0.0,-9.632,1.0,0.057,0.587,0.0,0.14,0.548,181.517,3.0,87,37438009
2696,BLACKPINK,TALLY,926116,184248.0,0,0.693,0.606,7.0,-5.997,1.0,0.0308,0.00817,0.0,0.0942,0.447,129.942,4.0,87,37438009
2697,BLACKPINK,READYFORLOVE,609272,184677.0,0,0.564,0.682,6.0,-6.688,1.0,0.113,0.0146,0.0,0.123,0.551,107.597,4.0,87,37438009
2698,BLACKPINK,READYFORLOVE,609272,184677.0,0,0.564,0.682,6.0,-6.688,1.0,0.113,0.0146,0.0,0.123,0.551,107.597,4.0,87,37438009
2699,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2700,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2701,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2702,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2703,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.839,95.001,4.0,89,31445044
2704,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2705,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2706,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.839,95.001,4.0,89,31445044
2707,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2708,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2709,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.839,95.001,4.0,89,31445044
2710,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2711,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.838,95.002,4.0,89,31445044
2712,DADDYYANKEE,DURA,23504611,200480.0,0,0.783,0.84,1.0,-3.416,1.0,0.051,0.174,0.0,0.412,0.839,95.001,4.0,89,31445044
2713,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2714,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2715,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2716,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2717,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2718,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2719,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2720,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2721,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2722,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2723,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2724,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2725,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2726,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2727,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2728,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2729,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2730,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2731,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2732,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2733,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2734,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2735,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2736,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2737,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2738,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2739,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2740,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2741,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2742,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2743,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2744,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2745,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2746,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2747,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2748,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2749,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2750,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2751,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2752,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2753,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2754,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2755,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2756,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2757,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2758,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2759,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2760,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2761,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2762,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2763,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2764,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2765,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2766,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2767,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2768,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2769,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2770,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2771,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2772,DADDYYANKEE,RUMBATÓN,277811,248768.0,0,0.685,0.909,3.0,-4.034,0.0,0.0396,0.0471,0.0,0.35,0.922,95.004,4.0,89,31445044
2773,DADDYYANKEE,QUETIREPALANTE,221988,210520.0,0,0.658,0.901,7.0,-2.814,1.0,0.0357,0.0478,0.0,0.12,0.708,93.979,4.0,89,31445044
2774,DADDYYANKEE,QUETIREPALANTE,221988,210520.0,0,0.658,0.901,7.0,-2.814,1.0,0.0357,0.0478,0.0,0.12,0.708,93.979,4.0,89,31445044
2775,DADDYYANKEE,QUETIREPALANTE,221988,210520.0,0,0.658,0.901,7.0,-2.814,1.0,0.0357,0.0478,0.0,0.12,0.708,93.979,4.0,89,31445044
2776,OZUNA,BAILABAILABAILA,23440106,158760.0,0,0.837,0.626,11.0,-5.674,0.0,0.152,0.0588,0.0,0.252,0.592,99.987,4.0,91,35529443
2777,OZUNA,BAILABAILABAILA,23440106,158760.0,0,0.837,0.626,11.0,-5.674,0.0,0.152,0.0588,0.0,0.252,0.592,99.987,4.0,91,35529443
2778,OZUNA,SEPREPARÓ,13312784,188080.0,0,0.739,0.821,1.0,-4.233,1.0,0.0852,0.222,9.6e-06,0.311,0.693,171.077,4.0,91,35529443
2779,OZUNA,SEPREPARÓ,13312784,188080.0,0,0.739,0.821,1.0,-4.233,1.0,0.0852,0.222,9.6e-06,0.311,0.693,171.077,4.0,91,35529443
2780,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2781,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2782,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2783,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2784,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2785,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2786,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2787,GUNNA,BANKINGONME,23266440,200000.0,0,0.793,0.308,0.0,-10.414,0.0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,4.0,86,4971307
2788,JPCOOPER,SEPTEMBERSONG,23226355,220290.0,0,0.614,0.615,0.0,-6.7,0.0,0.0444,0.054,0.0,0.0921,0.374,95.942,4.0,70,833544
2789,THEGOOGOODOLLS,IRIS,23178467,289906.0,0,0.291,0.791,11.0,-5.683,0.0,0.0361,0.00133,5.17e-06,0.0811,0.511,155.669,3.0,73,2436510
2790,THEGOOGOODOLLS,IRIS,23178467,289533.0,0,0.315,0.715,11.0,-8.072,0.0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3.0,73,2436510
2791,JORDANDAVIS,SINGLESYOUUP,22584131,182693.0,0,0.634,0.903,7.0,-3.588,1.0,0.0323,0.0465,0.0,0.255,0.559,100.083,4.0,75,815681
2792,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2793,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2794,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2795,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2796,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2797,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2798,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2799,CAFUNÉ,TEKIT,20905806,191823.0,0,0.423,0.913,8.0,-5.354,1.0,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,69,137715
2800,REGARD,RIDEIT,20795938,157605.0,0,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4.0,72,206355
2801,REGARD,RIDEIT,20795938,157605.0,0,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4.0,72,206355
2802,REGARD,RIDEIT,20795938,157605.0,0,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,4.0,72,206355
2803,AURORA,RUNAWAY,20740784,248826.0,0,0.422,0.302,11.0,-9.214,1.0,0.0372,0.629,7.83e-05,0.104,0.123,114.089,4.0,77,2805386
2804,TVGIRL,NOTALLOWED,20529847,167864.0,0,0.67,0.905,1.0,-6.855,1.0,0.129,0.669,0.000227,0.349,0.563,104.965,4.0,78,1746642
2805,TVGIRL,NOTALLOWED,20529847,167864.0,0,0.67,0.905,1.0,-6.855,1.0,0.129,0.669,0.000227,0.349,0.563,104.965,4.0,78,1746642
2806,TVGIRL,LOVERSROCK,16301804,213920.0,0,0.559,0.871,5.0,-5.338,0.0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4.0,78,1746642
2807,TVGIRL,LOVERSROCK,16301804,213920.0,0,0.559,0.871,5.0,-5.338,0.0,0.0397,7.53e-06,0.00545,0.096,0.572,104.97,4.0,78,1746642
2808,MONEYBAGGYO,SAIDSUM,20473820,155168.0,0,0.929,0.667,8.0,-6.789,0.0,0.353,0.0185,0.0,0.1,0.274,126.998,4.0,79,3466669
2809,MONEYBAGGYO,SAIDSUM,8330978,155168.0,0,0.929,0.667,8.0,-6.789,0.0,0.353,0.0185,0.0,0.1,0.274,126.998,4.0,79,3466669
2810,KEITHURBAN,BLUEAIN'TYOURCOLOR,20388826,230600.0,0,0.69,0.416,7.0,-7.865,1.0,0.0335,0.617,1.37e-06,0.102,0.479,82.45,3.0,72,5028456
2811,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2812,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2813,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2814,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2815,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2816,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2817,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2818,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2819,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2820,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2821,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2822,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2823,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2824,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2825,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2826,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2827,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2828,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2829,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2830,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2831,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
2832,ELLAFITZGERALD,SLEIGHRIDE,19749075,175986.0,0,0.593,0.287,1.0,-12.472,1.0,0.0469,0.764,0.0,0.153,0.639,77.117,4.0,72,2243257
